0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73
dal,ram,13,12,1,0,4,-3,1,0,-23,0,0,0,4,5,0,0,-23,-6,0,0,-11,-3,0,0,-9,5,0,0,1,-2,1,0,-23,-17,0,0,25,9,1,0,8,-14,1,0,0,7,0,0,-14,-9,0,0,3,0,1,0,-9,17,0,0,-20,-6,0,0,0,6,0,0,5,-10,1,0
sdg,nwe,0,-14,1,0,-13,-1,0,0,6,5,1,0,-9,4,0,0,-7,-6,0,0,-3,-11,1,0,1,4,0,0,4,1,1,0,17,10,1,0,15,-20,1,0,1,-11,1,0,-13,-6,0,0,15,21,0,0,-1,6,0,0,-9,-10,1,0,0,4,0,0,-2,1,0,0,7,10,0,0
phi,nor,1,-23,1,0,9,7,1,0,7,0,1,0,-7,2,0,0,-7,-10,1,0,6,-1,1,0,-2,1,0,0,-17,-8,0,0,7,-7,1,0,-9,10,0,0,8,5,1,0,-11,-14,1,0,-13,1,0,0,-14,-11,0,0,-6,-13,1,0,-2,1,0,0,-3,3,0,0,-6,1,0,0
ram,nor,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
nwe,kan,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
ram,nwe,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
chi,gnb,1,-13,1,0,-9,-14,1,0,1,-6,1,0,4,-14,1,0,18,-6,1,0,3,0,1,0,-3,-9,1,0,11,-3,1,0,-6,-3,0,0,-23,8,0,0,21,15,1,0,-6,1,0,0,-14,4,0,0,-10,-9,0,0,-1,6,0,0,4,0,1,0,-8,-17,1,0,4,7,0,0
min,atl,-13,1,0,0,4,-14,1,0,18,-6,1,0,-9,-14,1,0,1,-6,1,0,-10,-9,0,0,-6,-20,1,0,11,10,1,0,-2,-6,1,0,11,9,1,0,1,-13,1,0,17,-9,1,0,-3,4,0,0,-11,-3,0,0,-14,-11,0,0,-3,3,0,0,-20,-6,0,0,-3,-6,1,0
buf,nyj,19,-6,1,0,-11,1,0,0,-9,-10,1,0,-16,-6,0,0,-6,18,0,0,-13,-6,0,0,10,11,0,0,-6,-20,1,0,-7,7,0,0,-20,15,0,0,15,21,0,0,-1,6,0,0,1,-11,1,0,-13,-6,0,0,-6,1,0,0,11,-3,1,0,-2,1,0,0,6,-10,1,0
ram,car,25,9,1,0,8,-14,1,0,0,7,0,0,-14,-9,0,0,3,0,1,0,-9,17,0,0,-20,-6,0,0,0,6,0,0,5,-10,1,0,10,-9,1,0,-13,1,0,0,-14,-11,0,0,8,5,1,0,-11,-14,1,0,17,-9,1,0,-3,11,0,0,5,-9,1,0,-13,-10,0,0
oti,cle,-6,10,0,0,2,-7,1,0,-6,-23,1,0,5,4,1,0,0,-23,1,0,-7,-10,1,0,-7,17,0,0,17,-7,1,0,7,4,1,0,1,3,0,0,3,-5,1,0,-6,-7,1,0,-1,-13,1,0,-3,-11,1,0,7,-7,1,0,-2,3,0,0,-9,-3,0,0,1,-13,1,0
kan,jax,12,-20,1,0,8,15,0,0,5,6,0,0,4,-9,1,0,-7,7,0,0,0,3,0,0,-2,-16,1,0,3,-2,1,0,10,7,1,0,-20,-3,0,0,-6,-16,1,0,-10,-7,0,0,7,9,0,0,6,-1,1,0,-6,18,0,0,11,10,1,0,-7,17,0,0,-10,5,0,0
rav,mia,3,1,1,0,-1,-13,1,0,-3,-11,1,0,3,-5,1,0,-6,-7,1,0,6,5,1,0,3,-2,1,0,-9,5,0,0,1,-6,1,0,-6,19,0,0,-16,-6,0,0,-6,18,0,0,-11,1,0,0,-9,-10,1,0,-10,-7,0,0,-14,7,0,0,-16,-2,0,0,-13,1,0,0
was,phi,-23,1,0,0,-7,2,0,0,-7,-10,1,0,9,7,1,0,7,0,1,0,-6,-23,1,0,7,-14,1,0,-14,7,0,0,-17,-23,1,0,1,-23,1,0,9,7,1,0,7,0,1,0,-7,2,0,0,-7,-10,1,0,6,-1,1,0,-2,1,0,0,-17,-8,0,0,7,-7,1,0
cin,sea,-10,-7,0,0,-5,3,0,0,7,-7,1,0,5,8,0,0,-6,-13,1,0,-6,-7,1,0,3,-3,1,0,1,-2,1,0,10,17,0,0,4,1,1,0,15,8,1,0,0,3,0,0,-14,8,0,0,-9,17,0,0,5,6,0,0,4,1,1,0,-3,-9,1,0,-7,20,0,0
sdg,clt,0,-14,1,0,-13,-1,0,0,6,5,1,0,-9,4,0,0,-7,-6,0,0,-3,-11,1,0,1,4,0,0,4,1,1,0,17,10,1,0,10,-6,1,0,5,4,1,0,0,-23,1,0,2,-7,1,0,-6,-23,1,0,-23,-6,0,0,17,-7,1,0,6,0,1,0,-10,-13,1,0
crd,det,1,4,0,0,-14,8,0,0,-9,17,0,0,15,8,1,0,0,3,0,0,0,7,0,0,-17,-8,0,0,-3,11,0,0,-7,3,0,0,8,-23,1,0,-14,4,0,0,-10,-9,0,0,21,15,1,0,-6,1,0,0,18,-6,1,0,-16,-2,0,0,0,4,0,0,-6,-2,0,0
dal,nyg,13,12,1,0,4,-3,1,0,-23,0,0,0,4,5,0,0,-23,-6,0,0,-11,-3,0,0,-9,5,0,0,1,-2,1,0,-23,-17,0,0,12,13,0,0,4,5,0,0,-23,-6,0,0,4,-3,1,0,-23,0,0,0,0,-23,1,0,1,-2,1,0,7,-14,1,0,3,-1,1,0
tam,sfo,9,11,0,0,-3,4,0,0,-11,-3,0,0,1,-13,1,0,17,-9,1,0,-23,0,0,0,6,0,1,0,1,4,0,0,3,-7,1,0,9,25,0,0,-14,-9,0,0,3,0,1,0,8,-14,1,0,0,7,0,0,1,-6,1,0,-8,-17,1,0,-2,-16,1,0,20,-7,1,0
nwe,pit,15,-20,1,0,1,-11,1,0,-13,-6,0,0,15,21,0,0,-1,6,0,0,-9,-10,1,0,0,4,0,0,-2,1,0,0,7,10,0,0,-7,-10,1,0,5,8,0,0,-6,-13,1,0,-5,3,0,0,7,-7,1,0,-11,-14,1,0,5,-9,1,0,10,11,0,0,1,-13,1,0
nor,htx,-9,10,0,0,8,5,1,0,-11,-14,1,0,-13,1,0,0,-14,-11,0,0,-6,-13,1,0,-2,1,0,0,-3,3,0,0,-6,1,0,0,-3,-20,1,0,7,9,0,0,6,-1,1,0,-6,-16,1,0,-10,-7,0,0,7,0,1,0,0,6,0,0,4,0,1,0,-1,3,0,0
rai,den,-20,12,0,0,4,-9,1,0,-7,7,0,0,8,15,0,0,5,6,0,0,-7,-6,0,0,-9,-3,0,0,-2,3,0,0,-13,1,0,0,-14,0,0,0,-9,4,0,0,-7,-6,0,0,-13,-1,0,0,6,5,1,0,-7,7,0,0,1,-2,1,0,3,-3,1,0,-10,6,0,0
tam,car,-6,8,0,0,9,11,0,0,-3,4,0,0,9,25,0,0,-14,-9,0,0,1,-13,1,0,17,-9,1,0,-23,0,0,0,6,0,1,0,4,7,0,0,10,-9,1,0,-13,1,0,0,25,9,1,0,8,-14,1,0,8,5,1,0,-11,-14,1,0,17,-9,1,0,-3,11,0,0
buf,nyg,-6,-7,1,0,19,-6,1,0,-11,1,0,0,-20,15,0,0,15,21,0,0,-16,-6,0,0,-6,18,0,0,-13,-6,0,0,10,11,0,0,-6,12,0,0,12,13,0,0,4,5,0,0,13,12,1,0,4,-3,1,0,4,-3,1,0,-23,0,0,0,0,-23,1,0,1,-2,1,0
sfo,cin,8,-6,1,0,9,25,0,0,-14,-9,0,0,9,11,0,0,-3,4,0,0,8,-14,1,0,0,7,0,0,1,-6,1,0,-8,-17,1,0,-3,-2,0,0,-10,-7,0,0,-5,3,0,0,4,1,1,0,15,8,1,0,5,8,0,0,-6,-13,1,0,-6,-7,1,0,3,-3,1,0
clt,oti,1,7,0,0,10,-6,1,0,5,4,1,0,0,-14,1,0,-13,-1,0,0,2,-7,1,0,-6,-23,1,0,-23,-6,0,0,17,-7,1,0,20,-10,1,0,-6,10,0,0,2,-7,1,0,1,3,0,0,3,-5,1,0,5,4,1,0,0,-23,1,0,-7,-10,1,0,-7,17,0,0
rav,crd,36,-13,1,0,3,1,1,0,-1,-13,1,0,-6,19,0,0,-16,-6,0,0,3,-5,1,0,-6,-7,1,0,6,5,1,0,3,-2,1,0,4,4,0,0,1,4,0,0,-14,8,0,0,8,-23,1,0,-14,4,0,0,15,8,1,0,0,3,0,0,0,7,0,0,-17,-8,0,0
dal,was,12,-6,1,0,13,12,1,0,4,-3,1,0,12,13,0,0,4,5,0,0,4,5,0,0,-23,-6,0,0,-11,-3,0,0,-9,5,0,0,4,9,0,0,-23,1,0,0,-7,2,0,0,1,-23,1,0,9,7,1,0,9,7,1,0,7,0,1,0,-6,-23,1,0,7,-14,1,0
sdg,det,7,1,1,0,0,-14,1,0,-13,-1,0,0,10,-6,1,0,5,4,1,0,-9,4,0,0,-7,-6,0,0,-3,-11,1,0,1,4,0,0,4,4,0,0,8,-23,1,0,-14,4,0,0,1,4,0,0,-14,8,0,0,21,15,1,0,-6,1,0,0,18,-6,1,0,-16,-2,0,0
gnb,min,-13,-20,1,0,-23,8,0,0,21,15,1,0,1,-13,1,0,-9,-14,1,0,-14,4,0,0,-10,-9,0,0,-1,6,0,0,4,0,1,0,5,-11,1,0,-13,1,0,0,4,-14,1,0,11,9,1,0,1,-13,1,0,-9,-14,1,0,1,-6,1,0,-10,-9,0,0,-6,-20,1,0
jax,htx,3,17,0,0,-20,-3,0,0,-6,-16,1,0,12,-20,1,0,8,15,0,0,7,9,0,0,6,-1,1,0,-6,18,0,0,11,10,1,0,5,7,0,0,-3,-20,1,0,7,9,0,0,-9,10,0,0,8,5,1,0,-6,-16,1,0,-10,-7,0,0,7,0,1,0,0,6,0,0
mia,nwe,-13,36,0,0,-6,19,0,0,-16,-6,0,0,3,1,1,0,-1,-13,1,0,-11,1,0,0,-9,-10,1,0,-10,-7,0,0,-14,7,0,0,10,-20,1,0,15,-20,1,0,1,-11,1,0,-7,-10,1,0,5,8,0,0,15,21,0,0,-1,6,0,0,-9,-10,1,0,0,4,0,0
pit,sea,-20,10,0,0,-7,-10,1,0,5,8,0,0,15,-20,1,0,1,-11,1,0,-5,3,0,0,7,-7,1,0,-11,-14,1,0,5,-9,1,0,-2,-3,1,0,4,1,1,0,15,8,1,0,-10,-7,0,0,-5,3,0,0,-14,8,0,0,-9,17,0,0,5,6,0,0,4,1,1,0
kan,rai,17,3,1,0,12,-20,1,0,8,15,0,0,-20,-3,0,0,-6,-16,1,0,4,-9,1,0,-7,7,0,0,0,3,0,0,-2,-16,1,0,1,-7,1,0,-20,12,0,0,4,-9,1,0,-14,0,0,0,-9,4,0,0,8,15,0,0,5,6,0,0,-7,-6,0,0,-9,-3,0,0
den,chi,-7,1,0,0,-14,0,0,0,-9,4,0,0,-20,12,0,0,4,-9,1,0,-13,-1,0,0,6,5,1,0,-7,7,0,0,1,-2,1,0,-20,-13,0,0,1,-13,1,0,-9,-14,1,0,-23,8,0,0,21,15,1,0,4,-14,1,0,18,-6,1,0,3,0,1,0,-3,-9,1,0
nor,ram,7,5,1,0,-9,10,0,0,8,5,1,0,-3,-20,1,0,7,9,0,0,-13,1,0,0,-14,-11,0,0,-6,-13,1,0,-2,1,0,0,7,4,1,0,25,9,1,0,8,-14,1,0,10,-9,1,0,-13,1,0,0,-14,-9,0,0,3,0,1,0,-9,17,0,0,-20,-6,0,0
atl,phi,-11,5,0,0,11,9,1,0,1,-13,1,0,-13,1,0,0,4,-14,1,0,-3,4,0,0,-11,-3,0,0,-14,-11,0,0,-3,3,0,0,9,4,1,0,1,-23,1,0,9,7,1,0,-23,1,0,0,-7,2,0,0,-7,2,0,0,-7,-10,1,0,6,-1,1,0,-2,1,0,0
nyj,cle,-7,-6,0,0,-20,15,0,0,15,21,0,0,19,-6,1,0,-11,1,0,0,1,-11,1,0,-13,-6,0,0,-6,1,0,0,11,-3,1,0,-10,20,0,0,1,3,0,0,3,-5,1,0,-6,10,0,0,2,-7,1,0,-1,-13,1,0,-3,-11,1,0,7,-7,1,0,-2,3,0,0
oti,jax,-6,-4,0,0,20,-10,1,0,-6,10,0,0,1,7,0,0,10,-6,1,0,1,3,0,0,3,-5,1,0,5,4,1,0,0,-23,1,0,-11,-10,0,0,3,17,0,0,-20,-3,0,0,5,7,0,0,-3,-20,1,0,12,-20,1,0,8,15,0,0,7,9,0,0,6,-1,1,0
clt,atl,-4,-6,1,0,1,7,0,0,10,-6,1,0,20,-10,1,0,-6,10,0,0,0,-14,1,0,-13,-1,0,0,2,-7,1,0,-6,-23,1,0,1,-3,1,0,-11,5,0,0,11,9,1,0,9,4,1,0,1,-23,1,0,-13,1,0,0,4,-14,1,0,-3,4,0,0,-11,-3,0,0
cin,buf,-6,18,0,0,-3,-2,0,0,-10,-7,0,0,8,-6,1,0,9,25,0,0,4,1,1,0,15,8,1,0,5,8,0,0,-6,-13,1,0,5,-9,1,0,-6,-7,1,0,19,-6,1,0,-6,12,0,0,12,13,0,0,-20,15,0,0,15,21,0,0,-16,-6,0,0,-6,18,0,0
dal,mia,8,-2,1,0,12,-6,1,0,13,12,1,0,4,9,0,0,-23,1,0,0,12,13,0,0,4,5,0,0,4,5,0,0,-23,-6,0,0,-23,20,0,0,-13,36,0,0,-6,19,0,0,10,-20,1,0,15,-20,1,0,3,1,1,0,-1,-13,1,0,-11,1,0,0,-9,-10,1,0
gnb,den,-2,-7,1,0,-13,-20,1,0,-23,8,0,0,5,-11,1,0,-13,1,0,0,1,-13,1,0,-9,-14,1,0,-14,4,0,0,-10,-9,0,0,-9,-7,0,0,-7,1,0,0,-14,0,0,0,-20,-13,0,0,1,-13,1,0,-20,12,0,0,4,-9,1,0,-13,-1,0,0,6,5,1,0
det,phi,-10,-13,1,0,4,4,0,0,8,-23,1,0,7,1,1,0,0,-14,1,0,1,4,0,0,-14,8,0,0,21,15,1,0,-6,1,0,0,-3,1,0,0,9,4,1,0,1,-23,1,0,-11,5,0,0,11,9,1,0,-23,1,0,0,-7,2,0,0,-7,2,0,0,-7,-10,1,0
rav,kan,0,-6,1,0,36,-13,1,0,3,1,1,0,4,4,0,0,1,4,0,0,-6,19,0,0,-16,-6,0,0,3,-5,1,0,-6,-7,1,0,5,-13,1,0,17,3,1,0,12,-20,1,0,1,-7,1,0,-20,12,0,0,-20,-3,0,0,-6,-16,1,0,4,-9,1,0,-7,7,0,0
min,rai,-7,-2,0,0,5,-11,1,0,-13,1,0,0,-13,-20,1,0,-23,8,0,0,11,9,1,0,1,-13,1,0,-9,-14,1,0,1,-6,1,0,-13,5,0,0,1,-7,1,0,-20,12,0,0,17,3,1,0,12,-20,1,0,-14,0,0,0,-9,4,0,0,8,15,0,0,5,6,0,0
nwe,nyj,20,-23,1,0,10,-20,1,0,15,-20,1,0,-13,36,0,0,-6,19,0,0,-7,-10,1,0,5,8,0,0,15,21,0,0,-1,6,0,0,-20,0,0,0,-7,-6,0,0,-20,15,0,0,-10,20,0,0,1,3,0,0,19,-6,1,0,-11,1,0,0,1,-11,1,0,-13,-6,0,0
car,crd,-9,-3,0,0,4,7,0,0,10,-9,1,0,-6,8,0,0,9,11,0,0,25,9,1,0,8,-14,1,0,8,5,1,0,-11,-14,1,0,-6,0,0,0,4,4,0,0,1,4,0,0,36,-13,1,0,3,1,1,0,8,-23,1,0,-14,4,0,0,15,8,1,0,0,3,0,0
tam,nyg,-3,-9,1,0,-6,8,0,0,9,11,0,0,4,7,0,0,10,-9,1,0,9,25,0,0,-14,-9,0,0,1,-13,1,0,17,-9,1,0,-9,5,0,0,-6,12,0,0,12,13,0,0,-6,-7,1,0,19,-6,1,0,13,12,1,0,4,-3,1,0,4,-3,1,0,-23,0,0,0
htx,sdg,-10,-11,1,0,5,7,0,0,-3,-20,1,0,3,17,0,0,-20,-3,0,0,-9,10,0,0,8,5,1,0,-6,-16,1,0,-10,-7,0,0,-13,-10,0,0,7,1,1,0,0,-14,1,0,4,4,0,0,8,-23,1,0,10,-6,1,0,5,4,1,0,-9,4,0,0,-7,-6,0,0
nor,sea,-14,4,0,0,7,5,1,0,-9,10,0,0,7,4,1,0,25,9,1,0,-3,-20,1,0,7,9,0,0,-13,1,0,0,-14,-11,0,0,5,3,1,0,-2,-3,1,0,4,1,1,0,-20,10,0,0,-7,-10,1,0,-10,-7,0,0,-5,3,0,0,-14,8,0,0,-9,17,0,0
sfo,pit,18,-6,1,0,8,-6,1,0,9,25,0,0,-3,-2,0,0,-10,-7,0,0,9,11,0,0,-3,4,0,0,8,-14,1,0,0,7,0,0,3,5,0,0,-20,10,0,0,-7,-10,1,0,-2,-3,1,0,4,1,1,0,15,-20,1,0,1,-11,1,0,-5,3,0,0,7,-7,1,0
ram,cle,4,-14,1,0,7,4,1,0,25,9,1,0,7,5,1,0,-9,10,0,0,10,-9,1,0,-13,1,0,0,-14,-9,0,0,3,0,1,0,0,-20,1,0,-10,20,0,0,1,3,0,0,-7,-6,0,0,-20,15,0,0,-6,10,0,0,2,-7,1,0,-1,-13,1,0,-3,-11,1,0
chi,was,-7,-9,1,0,-20,-13,0,0,1,-13,1,0,-7,1,0,0,-14,0,0,0,-23,8,0,0,21,15,1,0,4,-14,1,0,18,-6,1,0,-2,8,0,0,4,9,0,0,-23,1,0,0,12,-6,1,0,13,12,1,0,1,-23,1,0,9,7,1,0,9,7,1,0,7,0,1,0
gnb,phi,4,-7,1,0,-2,-7,1,0,-13,-20,1,0,-9,-7,0,0,-7,1,0,0,5,-11,1,0,-13,1,0,0,1,-13,1,0,-9,-14,1,0,1,4,0,0,-3,1,0,0,9,4,1,0,-10,-13,1,0,4,4,0,0,-11,5,0,0,11,9,1,0,-23,1,0,0,-7,2,0,0
atl,oti,1,4,0,0,1,-3,1,0,-11,5,0,0,-4,-6,1,0,1,7,0,0,9,4,1,0,1,-23,1,0,-13,1,0,0,4,-14,1,0,-16,-3,0,0,-6,-4,0,0,20,-10,1,0,-11,-10,0,0,3,17,0,0,1,7,0,0,10,-6,1,0,1,3,0,0,3,-5,1,0
buf,nwe,-2,-6,1,0,5,-9,1,0,-6,-7,1,0,-6,18,0,0,-3,-2,0,0,-6,12,0,0,12,13,0,0,-20,15,0,0,15,21,0,0,7,-9,1,0,20,-23,1,0,10,-20,1,0,-20,0,0,0,-7,-6,0,0,-13,36,0,0,-6,19,0,0,-7,-10,1,0,5,8,0,0
htx,car,4,-3,1,0,-10,-11,1,0,5,7,0,0,-13,-10,0,0,7,1,1,0,3,17,0,0,-20,-3,0,0,-9,10,0,0,8,5,1,0,15,-3,1,0,-9,-3,0,0,4,7,0,0,-6,0,0,0,4,4,0,0,-6,8,0,0,9,11,0,0,25,9,1,0,8,-14,1,0
rav,cle,5,10,0,0,0,-6,1,0,36,-13,1,0,5,-13,1,0,17,3,1,0,4,4,0,0,1,4,0,0,-6,19,0,0,-16,-6,0,0,-10,-3,0,0,0,-20,1,0,-10,20,0,0,4,-14,1,0,7,4,1,0,-7,-6,0,0,-20,15,0,0,-6,10,0,0,2,-7,1,0
rai,clt,-9,11,0,0,-13,5,0,0,1,-7,1,0,-7,-2,0,0,5,-11,1,0,17,3,1,0,12,-20,1,0,-14,0,0,0,-9,4,0,0,4,1,1,0,-4,-6,1,0,1,7,0,0,1,-3,1,0,-11,5,0,0,20,-10,1,0,-6,10,0,0,0,-14,1,0,-13,-1,0,0
det,kan,4,1,1,0,-10,-13,1,0,4,4,0,0,-3,1,0,0,9,4,1,0,7,1,1,0,0,-14,1,0,1,4,0,0,-14,8,0,0,10,5,1,0,5,-13,1,0,17,3,1,0,0,-6,1,0,36,-13,1,0,1,-7,1,0,-20,12,0,0,-20,-3,0,0,-6,-16,1,0
mia,sdg,-17,8,0,0,-23,20,0,0,-13,36,0,0,8,-2,1,0,12,-6,1,0,10,-20,1,0,15,-20,1,0,3,1,1,0,-1,-13,1,0,-3,4,0,0,-13,-10,0,0,7,1,1,0,-10,-11,1,0,5,7,0,0,4,4,0,0,8,-23,1,0,10,-6,1,0,5,4,1,0
nyg,was,9,8,1,0,-9,5,0,0,-6,12,0,0,-3,-9,1,0,-6,8,0,0,-6,-7,1,0,19,-6,1,0,13,12,1,0,4,-3,1,0,-8,8,0,0,-2,8,0,0,4,9,0,0,-7,-9,1,0,-20,-13,0,0,12,-6,1,0,13,12,1,0,1,-23,1,0,9,7,1,0
sea,crd,4,10,0,0,5,3,1,0,-2,-3,1,0,-14,4,0,0,7,5,1,0,-20,10,0,0,-7,-10,1,0,-10,-7,0,0,-5,3,0,0,-3,15,0,0,-6,0,0,0,4,4,0,0,-9,-3,0,0,4,7,0,0,36,-13,1,0,3,1,1,0,8,-23,1,0,-14,4,0,0
ram,tam,-3,-10,1,0,4,-14,1,0,7,4,1,0,0,-20,1,0,-10,20,0,0,7,5,1,0,-9,10,0,0,10,-9,1,0,-13,1,0,0,8,9,0,0,-3,-9,1,0,-6,8,0,0,-9,5,0,0,-6,12,0,0,4,7,0,0,10,-9,1,0,9,25,0,0,-14,-9,0,0
min,chi,11,-9,1,0,-7,-2,0,0,5,-11,1,0,-13,5,0,0,1,-7,1,0,-13,-20,1,0,-23,8,0,0,11,9,1,0,1,-13,1,0,8,-8,1,0,-7,-9,1,0,-20,-13,0,0,-2,8,0,0,4,9,0,0,-7,1,0,0,-14,0,0,0,-23,8,0,0,21,15,1,0
jax,den,-3,-16,1,0,-11,-10,0,0,3,17,0,0,-6,-4,0,0,20,-10,1,0,5,7,0,0,-3,-20,1,0,12,-20,1,0,8,15,0,0,-7,4,0,0,-9,-7,0,0,-7,1,0,0,-2,-7,1,0,-13,-20,1,0,-20,-13,0,0,1,-13,1,0,-20,12,0,0,4,-9,1,0
dal,nor,8,-17,1,0,8,-2,1,0,12,-6,1,0,-23,20,0,0,-13,36,0,0,4,9,0,0,-23,1,0,0,12,13,0,0,4,5,0,0,10,4,1,0,-14,4,0,0,7,5,1,0,5,3,1,0,-2,-3,1,0,7,4,1,0,25,9,1,0,-3,-20,1,0,7,9,0,0
pit,cin,-3,1,0,0,3,5,0,0,-20,10,0,0,18,-6,1,0,8,-6,1,0,-2,-3,1,0,4,1,1,0,15,-20,1,0,1,-11,1,0,-6,-2,0,0,-6,18,0,0,-3,-2,0,0,5,-9,1,0,-6,-7,1,0,8,-6,1,0,9,25,0,0,4,1,1,0,15,8,1,0
ram,sea,17,32,0,0,-3,-10,1,0,4,-14,1,0,8,9,0,0,-3,-9,1,0,0,-20,1,0,-10,20,0,0,7,5,1,0,-9,10,0,0,4,-13,1,0,4,10,0,0,5,3,1,0,-3,15,0,0,-6,0,0,0,-14,4,0,0,7,5,1,0,-20,10,0,0,-7,-10,1,0
phi,nyj,11,4,1,0,1,4,0,0,-3,1,0,0,4,-7,1,0,-2,-7,1,0,-10,-13,1,0,4,4,0,0,-11,5,0,0,11,9,1,0,-9,7,0,0,-20,0,0,0,-7,-6,0,0,20,-23,1,0,10,-20,1,0,-10,20,0,0,1,3,0,0,19,-6,1,0,-11,1,0,0
atl,htx,-13,1,0,0,1,4,0,0,1,-3,1,0,-16,-3,0,0,-6,-4,0,0,-4,-6,1,0,1,7,0,0,9,4,1,0,1,-23,1,0,-13,-7,0,0,4,-3,1,0,-10,-11,1,0,15,-3,1,0,-9,-3,0,0,-13,-10,0,0,7,1,1,0,3,17,0,0,-20,-3,0,0
oti,buf,1,-13,1,0,-16,-3,0,0,-6,-4,0,0,1,4,0,0,1,-3,1,0,-11,-10,0,0,3,17,0,0,1,7,0,0,10,-6,1,0,-13,-7,0,0,-2,-6,1,0,5,-9,1,0,7,-9,1,0,20,-23,1,0,-6,18,0,0,-3,-2,0,0,-6,12,0,0,12,13,0,0
car,jax,-7,-13,1,0,15,-3,1,0,-9,-3,0,0,4,-3,1,0,-10,-11,1,0,-6,0,0,0,4,4,0,0,-6,8,0,0,9,11,0,0,3,1,1,0,-3,-16,1,0,-11,-10,0,0,-7,4,0,0,-9,-7,0,0,-6,-4,0,0,20,-10,1,0,5,7,0,0,-3,-20,1,0
rai,chi,8,1,1,0,-9,11,0,0,-13,5,0,0,4,1,1,0,-4,-6,1,0,-7,-2,0,0,5,-11,1,0,17,3,1,0,12,-20,1,0,-7,-17,1,0,8,-8,1,0,-7,-9,1,0,11,-9,1,0,-7,-2,0,0,-2,8,0,0,4,9,0,0,-7,1,0,0,-14,0,0,0
cin,crd,-20,4,0,0,-6,-2,0,0,-6,18,0,0,-3,1,0,0,3,5,0,0,5,-9,1,0,-6,-7,1,0,8,-6,1,0,9,25,0,0,-13,4,0,0,-3,15,0,0,-6,0,0,0,4,10,0,0,5,3,1,0,-9,-3,0,0,4,7,0,0,36,-13,1,0,3,1,1,0
nyg,min,1,-20,1,0,9,8,1,0,-9,5,0,0,-8,8,0,0,-2,8,0,0,-3,-9,1,0,-6,8,0,0,-6,-7,1,0,19,-6,1,0,-17,-7,0,0,11,-9,1,0,-7,-2,0,0,8,-8,1,0,-7,-9,1,0,-13,5,0,0,1,-7,1,0,-13,-20,1,0,-23,8,0,0
tam,nor,32,17,1,0,8,9,0,0,-3,-9,1,0,-3,-10,1,0,4,-14,1,0,-9,5,0,0,-6,12,0,0,4,7,0,0,10,-9,1,0,-11,-13,1,0,10,4,1,0,-14,4,0,0,8,-17,1,0,8,-2,1,0,5,3,1,0,-2,-3,1,0,7,4,1,0,25,9,1,0
was,nwe,-20,1,0,0,-8,8,0,0,-2,8,0,0,9,8,1,0,-9,5,0,0,-7,-9,1,0,-20,-13,0,0,12,-6,1,0,13,12,1,0,-7,-13,1,0,7,-9,1,0,20,-23,1,0,-2,-6,1,0,5,-9,1,0,-20,0,0,0,-7,-6,0,0,-13,36,0,0,-6,19,0,0
rav,pit,2,17,0,0,5,10,0,0,0,-6,1,0,-10,-3,0,0,0,-20,1,0,5,-13,1,0,17,3,1,0,4,4,0,0,1,4,0,0,4,-20,1,0,-3,1,0,0,3,5,0,0,-6,-2,0,0,-6,18,0,0,18,-6,1,0,8,-6,1,0,-2,-3,1,0,4,1,1,0
den,sdg,1,3,0,0,-7,4,0,0,-9,-7,0,0,-3,-16,1,0,-11,-10,0,0,-2,-7,1,0,-13,-20,1,0,-20,-13,0,0,1,-13,1,0,7,-13,1,0,-3,4,0,0,-13,-10,0,0,-17,8,0,0,-23,20,0,0,-10,-11,1,0,5,7,0,0,4,4,0,0,8,-23,1,0
gnb,dal,4,11,0,0,4,-7,1,0,-2,-7,1,0,1,4,0,0,-3,1,0,0,-9,-7,0,0,-7,1,0,0,5,-11,1,0,-13,1,0,0,-13,-11,0,0,8,-17,1,0,8,-2,1,0,10,4,1,0,-14,4,0,0,-23,20,0,0,-13,36,0,0,4,9,0,0,-23,1,0,0
