0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41
den,sdg,-2,8,14,-17,2,8,-2,4,8,-4,-20,-16,-9,17,0,18,-10,-13,12,9,1,8,14,-3,-20,4,15,-13,-1,-9,15,3,-13,15,11,-9,14,-13,15,-9
sea,sfo,1,0,-7,-11,-10,-4,-9,-11,4,-16,-7,-3,-3,0,-6,-4,15,-9,7,-10,-20,3,22,-20,11,-23,-10,1,4,-4,7,-1,11,4,-4,-6,-3,-20,-4,-2
gnb,ram,19,1,4,7,5,4,-11,-9,0,-13,-1,7,22,18,12,-2,-9,-4,23,-7,-9,-6,-6,-20,-4,-10,-17,0,8,5,0,4,4,11,-23,4,-10,-3,-10,7
tam,nor,15,-13,-1,1,-13,-7,11,18,-7,-13,1,22,-7,25,-8,8,-9,18,-4,15,8,1,4,5,1,4,4,12,9,17,22,-6,22,-7,19,-3,-1,-6,8,-6
buf,oti,-4,-7,-20,22,5,29,1,-9,12,-6,5,25,-2,26,17,-9,0,7,-13,14,3,0,-16,7,-9,15,21,18,-13,15,-10,11,0,-1,0,-6,-10,4,-6,-1
clt,cle,-14,12,7,4,-6,-1,0,-3,-2,18,-10,-4,-4,-7,4,-10,-13,1,1,8,11,1,4,18,-7,0,-9,1,4,11,-7,-6,-14,-10,-9,-3,-6,-3,-20,-9
htx,rav,1,19,0,-6,15,-9,8,2,4,-16,7,-13,-1,0,-7,-4,-10,5,-3,-4,8,6,-14,-17,0,-7,8,7,0,1,21,-10,1,-7,-3,-9,-9,11,1,-13
dal,car,6,8,-5,11,-7,-13,-16,4,1,-6,-9,8,-16,-3,8,-8,11,14,-10,-4,-11,-7,5,7,-16,13,12,4,-13,-7,-6,22,25,-7,5,-10,0,8,15,-4
was,nyg,15,3,-6,1,1,-1,8,15,5,8,17,9,-13,11,3,10,0,-13,4,11,3,-20,18,4,-6,-4,13,-16,18,11,-6,1,8,-9,6,-9,-13,0,14,11
min,crd,3,15,7,-16,-3,-10,1,-10,-3,0,3,0,-10,-6,10,3,-3,19,5,11,-7,-4,-20,-6,1,-2,4,-17,-3,-5,-3,-7,0,-3,-7,0,-3,-6,-2,-4
rai,jax,-3,0,-17,14,11,8,-10,12,-9,-1,3,15,-7,-10,4,5,-7,23,-9,11,-20,18,-13,4,-1,-6,-16,4,0,3,-4,-10,-6,0,-9,18,18,-9,-9,15
nyj,nwe,12,-14,-6,0,-23,11,0,-3,-13,4,25,5,-6,-4,-9,6,-4,22,14,-13,0,1,8,-2,29,5,7,8,-5,-3,11,-10,26,-2,4,1,18,0,11,4
pit,cin,0,3,-7,-9,8,11,4,-13,-4,8,-10,-14,4,-23,-20,-3,-9,-20,12,-16,1,11,-10,-6,4,-13,15,8,11,4,-10,21,-7,1,0,-7,-3,-10,-4,-3
det,chi,3,0,-10,-3,18,21,-4,4,4,0,18,22,15,-13,5,4,11,5,-6,8,18,-20,11,-5,0,-17,-13,0,18,-2,-6,-10,-2,12,-9,15,-13,-10,-20,-13
tam,min,5,12,15,-13,-1,1,-13,-7,11,18,-7,-13,1,22,-7,25,-8,8,-9,18,-2,-9,3,15,7,-16,-3,-10,1,-10,-3,0,3,0,-10,-6,10,3,-3,19
was,pit,0,4,15,3,-6,1,1,-1,8,15,5,8,17,9,-13,11,3,10,0,-13,1,-6,0,3,-7,-9,8,11,4,-13,-4,8,-10,-14,4,-23,-20,-3,-9,-20
atl,phi,0,-3,1,-6,7,5,4,-20,4,-2,17,1,22,1,-7,22,18,-9,8,0,0,3,-9,-7,-4,-6,-17,4,1,0,-6,-7,11,-13,-3,-16,22,-4,3,-13
chi,car,-10,-16,18,-20,11,-5,0,-17,-13,0,18,-2,-6,-10,-2,12,-9,15,-13,-10,-9,-4,-11,-7,5,7,-16,13,12,4,-13,-7,-6,22,25,-7,5,-10,0,8
sea,det,-17,-10,1,0,-7,-11,-10,-4,-9,-11,4,-16,-7,-3,-3,0,-6,-4,15,-9,-16,-10,3,0,-10,-3,18,21,-4,4,4,0,18,22,15,-13,5,4,11,5
gnb,jax,7,-3,19,1,4,7,5,4,-11,-9,0,-13,-1,7,22,18,12,-2,-9,-4,0,3,-20,18,-13,4,-1,-6,-16,4,0,3,-4,-10,-6,0,-9,18,18,-9
oti,clt,12,11,3,0,-16,7,-9,15,21,18,-13,15,-10,11,0,-1,0,-6,-10,4,-6,-10,-14,12,7,4,-6,-1,0,-3,-2,18,-10,-4,-4,-7,4,-10,-13,1
mia,nyj,-6,-9,-6,-10,-2,1,-3,0,12,-10,-13,7,-4,-6,1,4,7,0,-13,3,3,6,12,-14,-6,0,-23,11,0,-3,-13,4,25,5,-6,-4,-9,6,-4,22
sdg,cle,1,12,1,8,14,-3,-20,4,15,-13,-1,-9,15,3,-13,15,11,-9,14,-13,-10,-6,11,1,4,18,-7,0,-9,1,4,11,-7,-6,-14,-10,-9,-3,-6,-3
nwe,ram,6,3,0,1,8,-2,29,5,7,8,-5,-3,11,-10,26,-2,4,1,18,0,-3,7,-9,-6,-6,-20,-4,-10,-17,0,8,5,0,4,4,11,-23,4,-10,-3
rai,kan,3,0,-3,0,-17,14,11,8,-10,12,-9,-1,3,15,-7,-10,4,5,-7,23,-13,15,-17,-14,-3,14,4,1,-6,12,1,17,-16,-20,-10,-7,-4,-9,-13,14
nyg,dal,4,0,3,-20,18,4,-6,-4,13,-16,18,11,-6,1,8,-9,6,-9,-13,0,-4,-9,6,8,-5,11,-7,-13,-16,4,1,-6,-9,8,-16,-3,8,-8,11,14
nor,den,12,5,8,1,4,5,1,4,4,12,9,17,22,-6,22,-7,19,-3,-1,-6,12,1,-2,8,14,-17,2,8,-2,4,8,-4,-20,-16,-9,17,0,18,-10,-13
sfo,crd,-10,-17,-20,3,22,-20,11,-23,-10,1,4,-4,7,-1,11,4,-4,-6,-3,-20,-9,-2,-7,-4,-20,-6,1,-2,4,-17,-3,-5,-3,-7,0,-3,-7,0,-3,-6
sdg,kan,-17,-16,1,12,1,8,14,-3,-20,4,15,-13,-1,-9,15,3,-13,15,11,-9,-7,3,-13,15,-17,-14,-3,14,4,1,-6,12,1,17,-16,-20,-10,-7,-4,-9
htx,buf,20,-10,1,19,0,-6,15,-9,8,2,4,-16,7,-13,-1,0,-7,-4,-10,5,11,12,-4,-7,-20,22,5,29,1,-9,12,-6,5,25,-2,26,17,-9,0,7
cin,den,-6,1,1,11,-10,-6,4,-13,15,8,11,4,-10,21,-7,1,0,-7,-3,-10,11,-9,12,1,-2,8,14,-17,2,8,-2,4,8,-4,-20,-16,-9,17,0,18
mia,clt,7,-14,-6,-9,-6,-10,-2,1,-3,0,12,-10,-13,7,-4,-6,1,4,7,0,-4,-10,-6,-10,-14,12,7,4,-6,-1,0,-3,-2,18,-10,-4,-4,-7,4,-10
crd,gnb,-20,1,-9,-2,-7,-4,-20,-6,1,-2,4,-17,-3,-5,-3,-7,0,-3,-7,0,1,-8,7,-3,19,1,4,7,5,4,-11,-9,0,-13,-1,7,22,18,12,-2
rav,cle,-10,20,8,6,-14,-17,0,-7,8,7,0,1,21,-10,1,-7,-3,-9,-9,11,-16,-17,-10,-6,11,1,4,18,-7,0,-9,1,4,11,-7,-6,-14,-10,-9,-3
oti,chi,-10,-4,12,11,3,0,-16,7,-9,15,21,18,-13,15,-10,11,0,-1,0,-6,0,-1,-10,-16,18,-20,11,-5,0,-17,-13,0,18,-2,-6,-10,-2,12,-9,15
jax,det,-8,1,0,3,-20,18,-13,4,-1,-6,-16,4,0,3,-4,-10,-6,0,-9,18,5,1,-16,-10,3,0,-10,-3,18,21,-4,4,4,0,18,22,15,-13,5,4
car,was,-1,0,-9,-4,-11,-7,5,7,-16,13,12,4,-13,-7,-6,22,25,-7,5,-10,-11,4,0,4,15,3,-6,1,1,-1,8,15,5,8,17,9,-13,11,3,10
tam,rai,13,-6,5,12,15,-13,-1,1,-13,-7,11,18,-7,-13,1,22,-7,25,-8,8,3,-7,3,0,-3,0,-17,14,11,8,-10,12,-9,-1,3,15,-7,-10,4,5
sea,min,1,5,-17,-10,1,0,-7,-11,-10,-4,-9,-11,4,-16,-7,-3,-3,0,-6,-4,-6,13,-2,-9,3,15,7,-16,-3,-10,1,-10,-3,0,3,0,-10,-6,10,3
pit,nyg,4,-11,1,-6,0,3,-7,-9,8,11,4,-13,-4,8,-10,-14,4,-23,-20,-3,6,1,4,0,3,-20,18,4,-6,-4,13,-16,18,11,-6,1,8,-9,6,-9
dal,atl,1,6,-4,-9,6,8,-5,11,-7,-13,-16,4,1,-6,-9,8,-16,-3,8,-8,7,-6,0,-3,1,-6,7,5,4,-20,4,-2,17,1,22,1,-7,22,18,-9
phi,nor,-6,7,0,3,-9,-7,-4,-6,-17,4,1,0,-6,-7,11,-13,-3,-16,22,-4,-9,11,12,5,8,1,4,5,1,4,4,12,9,17,22,-6,22,-7,19,-3
clt,jax,0,-3,-4,-10,-6,-10,-14,12,7,4,-6,-1,0,-3,-2,18,-10,-4,-4,-7,-9,8,-8,1,0,3,-20,18,-13,4,-1,-6,-16,4,0,3,-4,-10,-6,0
atl,nor,-4,-10,7,-6,0,-3,1,-6,7,5,4,-20,4,-2,17,1,22,1,-7,22,5,-10,-9,11,12,5,8,1,4,5,1,4,4,12,9,17,22,-6,22,-7
buf,nwe,-14,-2,11,12,-4,-7,-20,22,5,29,1,-9,12,-6,5,25,-2,26,17,-9,22,-16,6,3,0,1,8,-2,29,5,7,8,-5,-3,11,-10,26,-2,4,1
den,car,8,0,11,-9,12,1,-2,8,14,-17,2,8,-2,4,8,-4,-20,-16,-9,17,-2,-10,-1,0,-9,-4,-11,-7,5,7,-16,13,12,4,-13,-7,-6,22,25,-7
rai,rav,9,19,3,-7,3,0,-3,0,-17,14,11,8,-10,12,-9,-1,3,15,-7,-10,2,-8,-10,20,8,6,-14,-17,0,-7,8,7,0,1,21,-10,1,-7,-3,-9
cin,nyg,0,8,-6,1,1,11,-10,-6,4,-13,15,8,11,4,-10,21,-7,1,0,-7,-3,1,6,1,4,0,3,-20,18,4,-6,-4,13,-16,18,11,-6,1,8,-9
oti,mia,-3,28,-10,-4,12,11,3,0,-16,7,-9,15,21,18,-13,15,-10,11,0,-1,-3,0,7,-14,-6,-9,-6,-10,-2,1,-3,0,12,-10,-13,7,-4,-6,1,4
tam,sdg,19,9,13,-6,5,12,15,-13,-1,1,-13,-7,11,18,-7,-13,1,22,-7,25,8,-10,-17,-16,1,12,1,8,14,-3,-20,4,15,-13,-1,-9,15,3,-13,15
min,det,-3,7,-6,13,-2,-9,3,15,7,-16,-3,-10,1,-10,-3,0,3,0,-10,-6,8,-9,5,1,-16,-10,3,0,-10,-3,18,21,-4,4,4,0,18,22,15,-13
nyj,sea,-14,7,3,6,12,-14,-6,0,-23,11,0,-3,-13,4,25,5,-6,-4,-9,6,7,-3,1,5,-17,-10,1,0,-7,-11,-10,-4,-9,-11,4,-16,-7,-3,-3,0
phi,dal,-10,5,-6,7,0,3,-9,-7,-4,-6,-17,4,1,0,-6,-7,11,-13,-3,-16,-10,-4,1,6,-4,-9,6,8,-5,11,-7,-13,-16,4,1,-6,-9,8,-16,-3
sfo,ram,1,-20,-10,-17,-20,3,22,-20,11,-23,-10,1,4,-4,7,-1,11,4,-4,-6,-16,22,-3,7,-9,-6,-6,-20,-4,-10,-17,0,8,5,0,4,4,11,-23,4
chi,htx,28,-3,0,-1,-10,-16,18,-20,11,-5,0,-17,-13,0,18,-2,-6,-10,-2,12,-2,-14,20,-10,1,19,0,-6,15,-9,8,2,4,-16,7,-13,-1,0,-7,-4
kan,pit,-10,8,-7,3,-13,15,-17,-14,-3,14,4,1,-6,12,1,17,-16,-20,-10,-7,1,-3,4,-11,1,-6,0,3,-7,-9,8,11,4,-13,-4,8,-10,-14,4,-23
buf,mia,8,14,-14,-2,11,12,-4,-7,-20,22,5,29,1,-9,12,-6,5,25,-2,26,-20,14,-3,0,7,-14,-6,-9,-6,-10,-2,1,-3,0,12,-10,-13,7,-4,-6
ram,nyj,1,1,-16,22,-3,7,-9,-6,-6,-20,-4,-10,-17,0,8,5,0,4,4,11,-16,5,-14,7,3,6,12,-14,-6,0,-23,11,0,-3,-13,4,25,5,-6,-4
gnb,det,8,-6,1,-8,7,-3,19,1,4,7,5,4,-11,-9,0,-13,-1,7,22,18,1,11,8,-9,5,1,-16,-10,3,0,-10,-3,18,21,-4,4,4,0,18,22
crd,atl,-6,8,-20,1,-9,-2,-7,-4,-20,-6,1,-2,4,-17,-3,-5,-3,-7,0,-3,4,8,-4,-10,7,-6,0,-3,1,-6,7,5,4,-20,4,-2,17,1,22,1
kan,cin,-10,-7,-10,8,-7,3,-13,15,-17,-14,-3,14,4,1,-6,12,1,17,-16,-20,8,-10,0,8,-6,1,1,11,-10,-6,4,-13,15,8,11,4,-10,21,-7,1
htx,jax,-10,-17,-2,-14,20,-10,1,19,0,-6,15,-9,8,2,4,-16,7,-13,-1,0,-13,4,-9,8,-8,1,0,3,-20,18,-13,4,-1,-6,-16,4,0,3,-4,-10
phi,was,0,15,-10,5,-6,7,0,3,-9,-7,-4,-6,-17,4,1,0,-6,-7,11,-13,-10,-2,-11,4,0,4,15,3,-6,1,1,-1,8,15,5,8,17,9,-13,11
car,tam,-9,13,-2,-10,-1,0,-9,-4,-11,-7,5,7,-16,13,12,4,-13,-7,-6,22,11,1,19,9,13,-6,5,12,15,-13,-1,1,-13,-7,11,18,-7,-13,1,22
cle,dal,-8,2,-16,-17,-10,-6,11,1,4,18,-7,0,-9,1,4,11,-7,-6,-14,-10,15,0,-10,-4,1,6,-4,-9,6,8,-5,11,-7,-13,-16,4,1,-6,-9,8
rai,nor,-3,32,9,19,3,-7,3,0,-3,0,-17,14,11,8,-10,12,-9,-1,3,15,8,4,5,-10,-9,11,12,5,8,1,4,5,1,4,4,12,9,17,22,-6
clt,nwe,4,-13,0,-3,-4,-10,-6,-10,-14,12,7,4,-6,-1,0,-3,-2,18,-10,-4,14,8,22,-16,6,3,0,1,8,-2,29,5,7,8,-5,-3,11,-10,26,-2
den,sdg,13,-9,8,0,11,-9,12,1,-2,8,14,-17,2,8,-2,4,8,-4,-20,-16,1,11,8,-10,-17,-16,1,12,1,8,14,-3,-20,4,15,-13,-1,-9,15,3
rav,pit,32,-3,2,-8,-10,20,8,6,-14,-17,0,-7,8,7,0,1,21,-10,1,-7,-7,-10,1,-3,4,-11,1,-6,0,3,-7,-9,8,11,4,-13,-4,8,-10,-14
chi,sfo,-17,-10,28,-3,0,-1,-10,-16,18,-20,11,-5,0,-17,-13,0,18,-2,-6,-10,1,1,1,-20,-10,-17,-20,3,22,-20,11,-23,-10,1,4,-4,7,-1,11,4
htx,det,20,14,-10,-17,-2,-14,20,-10,1,19,0,-6,15,-9,8,2,4,-16,7,-13,-3,1,1,11,8,-9,5,1,-16,-10,3,0,-10,-3,18,21,-4,4,4,0
dal,was,0,-3,15,0,-10,-4,1,6,-4,-9,6,8,-5,11,-7,-13,-16,4,1,-6,8,-17,-10,-2,-11,4,0,4,15,3,-6,1,1,-1,8,15,5,8,17,9
nwe,nyj,36,1,14,8,22,-16,6,3,0,1,8,-2,29,5,7,8,-5,-3,11,-10,4,-10,-16,5,-14,7,3,6,12,-14,-6,0,-23,11,0,-3,-13,4,25,5
min,chi,11,1,-3,7,-6,13,-2,-9,3,15,7,-16,-3,-10,1,-10,-3,0,3,0,-16,9,-17,-10,28,-3,0,-1,-10,-16,18,-20,11,-5,0,-17,-13,0,18,-2
atl,tam,0,-4,4,8,-4,-10,7,-6,0,-3,1,-6,7,5,4,-20,4,-2,17,1,4,-2,11,1,19,9,13,-6,5,12,15,-13,-1,1,-13,-7,11,18,-7,-13
rai,cin,-6,15,-3,32,9,19,3,-7,3,0,-3,0,-17,14,11,8,-10,12,-9,-1,5,-17,8,-10,0,8,-6,1,1,11,-10,-6,4,-13,15,8,11,4,-10,21
pit,cle,-13,-10,-7,-10,1,-3,4,-11,1,-6,0,3,-7,-9,8,11,4,-13,-4,8,-3,0,-8,2,-16,-17,-10,-6,11,1,4,18,-7,0,-9,1,4,11,-7,-6
clt,buf,1,36,4,-13,0,-3,-4,-10,-6,-10,-14,12,7,4,-6,-1,0,-3,-2,18,-4,-9,8,14,-14,-2,11,12,-4,-7,-20,22,5,29,1,-9,12,-6,5,25
den,kan,7,0,13,-9,8,0,11,-9,12,1,-2,8,14,-17,2,8,-2,4,8,-4,-17,5,-10,-7,-10,8,-7,3,-13,15,-17,-14,-3,14,4,1,-6,12,1,17
jax,oti,14,20,-13,4,-9,8,-8,1,0,3,-20,18,-13,4,-1,-6,-16,4,0,3,14,-20,-3,28,-10,-4,12,11,3,0,-16,7,-9,15,21,18,-13,15,-10,11
mia,sea,-9,-4,-20,14,-3,0,7,-14,-6,-9,-6,-10,-2,1,-3,0,12,-10,-13,7,5,-16,7,-3,1,5,-17,-10,1,0,-7,-11,-10,-4,-9,-11,4,-16,-7,-3
rav,sdg,-10,-13,32,-3,2,-8,-10,20,8,6,-14,-17,0,-7,8,7,0,1,21,-10,0,7,1,11,8,-10,-17,-16,1,12,1,8,14,-3,-20,4,15,-13,-1,-9
ram,crd,-10,4,1,1,-16,22,-3,7,-9,-6,-6,-20,-4,-10,-17,0,8,5,0,4,-4,0,-6,8,-20,1,-9,-2,-7,-4,-20,-6,1,-2,4,-17,-3,-5,-3,-7
nor,sfo,15,-6,8,4,5,-10,-9,11,12,5,8,1,4,5,1,4,4,12,9,17,9,-16,1,1,1,-20,-10,-17,-20,3,22,-20,11,-23,-10,1,4,-4,7,-1
gnb,nyg,1,-3,8,-6,1,-8,7,-3,19,1,4,7,5,4,-11,-9,0,-13,-1,7,-10,8,-3,1,6,1,4,0,3,-20,18,4,-6,-4,13,-16,18,11,-6,1
car,phi,-2,4,-9,13,-2,-10,-1,0,-9,-4,-11,-7,5,7,-16,13,12,4,-13,-7,-17,8,0,15,-10,5,-6,7,0,3,-9,-7,-4,-6,-17,4,1,0,-6,-7
nor,atl,-2,8,15,-6,8,4,5,-10,-9,11,12,5,8,1,4,5,1,4,4,12,1,0,0,-4,4,8,-4,-10,7,-6,0,-3,1,-6,7,5,4,-20,4,-2
sfo,ram,8,-2,9,-16,1,1,1,-20,-10,-17,-20,3,22,-20,11,-23,-10,1,4,-4,8,-6,-10,4,1,1,-16,22,-3,7,-9,-6,-6,-20,-4,-10,-17,0,8,5
jax,buf,1,-4,14,20,-13,4,-9,8,-8,1,0,3,-20,18,-13,4,-1,-6,-16,4,-10,-3,-4,-9,8,14,-14,-2,11,12,-4,-7,-20,22,5,29,1,-9,12,-6
gnb,min,-13,15,1,-3,8,-6,1,-8,7,-3,19,1,4,7,5,4,-11,-9,0,-13,-13,5,11,1,-3,7,-6,13,-2,-9,3,15,7,-16,-3,-10,1,-10,-3,0
htx,oti,11,8,20,14,-10,-17,-2,-14,20,-10,1,19,0,-6,15,-9,8,2,4,-16,-4,1,14,-20,-3,28,-10,-4,12,11,3,0,-16,7,-9,15,21,18,-13,15
nwe,mia,26,-4,36,1,14,8,22,-16,6,3,0,1,8,-2,29,5,7,8,-5,-3,1,-2,-9,-4,-20,14,-3,0,7,-14,-6,-9,-6,-10,-2,1,-3,0,12,-10
car,kan,7,-1,-2,4,-9,13,-2,-10,-1,0,-9,-4,-11,-7,5,7,-16,13,12,4,-14,-6,-17,5,-10,-7,-10,8,-7,3,-13,15,-17,-14,-3,14,4,1,-6,12
sea,chi,-2,1,5,-16,7,-3,1,5,-17,-10,1,0,-7,-11,-10,-4,-9,-11,4,-16,5,-13,-16,9,-17,-10,28,-3,0,-1,-10,-16,18,-20,11,-5,0,-17,-13,0
det,clt,8,11,-3,1,1,11,8,-9,5,1,-16,-10,3,0,-10,-3,18,21,-4,4,-3,-10,1,36,4,-13,0,-3,-4,-10,-6,-10,-14,12,7,4,-6,-1,0,-3
crd,nyj,-6,8,-4,0,-6,8,-20,1,-9,-2,-7,-4,-20,-6,1,-2,4,-17,-3,-5,-4,26,4,-10,-16,5,-14,7,3,6,12,-14,-6,0,-23,11,0,-3,-13,4
den,tam,-6,-14,7,0,13,-9,8,0,11,-9,12,1,-2,8,14,-17,2,8,-2,4,0,1,4,-2,11,1,19,9,13,-6,5,12,15,-13,-1,1,-13,-7,11,18
sdg,cin,-10,-7,0,7,1,11,8,-10,-17,-16,1,12,1,8,14,-3,-20,4,15,-13,11,-13,5,-17,8,-10,0,8,-6,1,1,11,-10,-6,4,-13,15,8,11,4
cle,rai,-3,-9,-3,0,-8,2,-16,-17,-10,-6,11,1,4,18,-7,0,-9,1,4,11,-13,11,-6,15,-3,32,9,19,3,-7,3,0,-3,0,-17,14,11,8,-10,12
pit,rav,-9,-3,-13,-10,-7,-10,1,-3,4,-11,1,-6,0,3,-7,-9,8,11,4,-13,-7,-10,-10,-13,32,-3,2,-8,-10,20,8,6,-14,-17,0,-7,8,7,0,1
dal,phi,8,15,0,-3,15,0,-10,-4,1,6,-4,-9,6,8,-5,11,-7,-13,-16,4,-1,7,-17,8,0,15,-10,5,-6,7,0,3,-9,-7,-4,-6,-17,4,1,0
nyg,was,15,-13,-10,8,-3,1,6,1,4,0,3,-20,18,4,-6,-4,13,-16,18,11,15,8,8,-17,-10,-2,-11,4,0,4,15,3,-6,1,1,-1,8,15,5,8
rai,den,-6,-3,-13,11,-6,15,-3,32,9,19,3,-7,3,0,-3,0,-17,14,11,8,8,0,-6,-14,7,0,13,-9,8,0,11,-9,12,1,-2,8,14,-17,2,8
buf,ram,11,-5,-10,-3,-4,-9,8,14,-14,-2,11,12,-4,-7,-20,22,5,29,1,-9,-7,-10,8,-6,-10,4,1,1,-16,22,-3,7,-9,-6,-6,-20,-4,-10,-17,0
cle,kan,-3,-6,-3,-9,-3,0,-8,2,-16,-17,-10,-6,11,1,4,18,-7,0,-9,1,4,-2,-14,-6,-17,5,-10,-7,-10,8,-7,3,-13,15,-17,-14,-3,14,4,1
clt,oti,12,10,-3,-10,1,36,4,-13,0,-3,-4,-10,-6,-10,-14,12,7,4,-6,-1,-13,1,-4,1,14,-20,-3,28,-10,-4,12,11,3,0,-16,7,-9,15,21,18
jax,nyj,-5,11,1,-4,14,20,-13,4,-9,8,-8,1,0,3,-20,18,-13,4,-1,-6,-16,-17,-4,26,4,-10,-16,5,-14,7,3,6,12,-14,-6,0,-23,11,0,-3
sdg,pit,-10,-3,-10,-7,0,7,1,11,8,-10,-17,-16,1,12,1,8,14,-3,-20,4,0,-3,-9,-3,-13,-10,-7,-10,1,-3,4,-11,1,-6,0,3,-7,-9,8,11
dal,cin,15,10,8,15,0,-3,15,0,-10,-4,1,6,-4,-9,6,8,-5,11,-7,-13,-3,-10,11,-13,5,-17,8,-10,0,8,-6,1,1,11,-10,-6,4,-13,15,8
phi,tam,10,15,-1,7,-17,8,0,15,-10,5,-6,7,0,3,-9,-7,-4,-6,-17,4,0,8,0,1,4,-2,11,1,19,9,13,-6,5,12,15,-13,-1,1,-13,-7
rav,was,-3,0,-7,-10,-10,-13,32,-3,2,-8,-10,20,8,6,-14,-17,0,-7,8,7,-6,-7,15,8,8,-17,-10,-2,-11,4,0,4,15,3,-6,1,1,-1,8,15
car,atl,-2,4,7,-1,-2,4,-9,13,-2,-10,-1,0,-9,-4,-11,-7,5,7,-16,13,0,-10,1,0,0,-4,4,8,-4,-10,7,-6,0,-3,1,-6,7,5,4,-20
chi,min,-6,0,5,-13,-16,9,-17,-10,28,-3,0,-1,-10,-16,18,-20,11,-5,0,-17,-9,0,-13,5,11,1,-3,7,-6,13,-2,-9,3,15,7,-16,-3,-10,1,-10
sfo,mia,-10,-7,8,-2,9,-16,1,1,1,-20,-10,-17,-20,3,22,-20,11,-23,-10,1,-7,0,1,-2,-9,-4,-20,14,-3,0,7,-14,-6,-9,-6,-10,-2,1,-3,0
sea,crd,0,-6,-2,1,5,-16,7,-3,1,5,-17,-10,1,0,-7,-11,-10,-4,-9,-11,-17,-16,-6,8,-4,0,-6,8,-20,1,-9,-2,-7,-4,-20,-6,1,-2,4,-17
nyg,nor,-7,-6,15,-13,-10,8,-3,1,6,1,4,0,3,-20,18,4,-6,-4,13,-16,-10,0,-2,8,15,-6,8,4,5,-10,-9,11,12,5,8,1,4,5,1,4
gnb,det,0,-9,-13,15,1,-3,8,-6,1,-8,7,-3,19,1,4,7,5,4,-11,-9,10,12,8,11,-3,1,1,11,8,-9,5,1,-16,-10,3,0,-10,-3,18,21
htx,nwe,1,-13,11,8,20,14,-10,-17,-2,-14,20,-10,1,19,0,-6,15,-9,8,2,0,-7,26,-4,36,1,14,8,22,-16,6,3,0,1,8,-2,29,5,7,8
phi,cin,0,-2,10,15,-1,7,-17,8,0,15,-10,5,-6,7,0,3,-9,-7,-4,-6,-4,-3,-3,-10,11,-13,5,-17,8,-10,0,8,-6,1,1,11,-10,-6,4,-13
ram,min,-8,-11,-7,-10,8,-6,-10,4,1,1,-16,22,-3,7,-9,-6,-6,-20,-4,-10,-2,-9,-9,0,-13,5,11,1,-3,7,-6,13,-2,-9,3,15,7,-16,-3,-10
htx,clt,-9,19,1,-13,11,8,20,14,-10,-17,-2,-14,20,-10,1,19,0,-6,15,-9,4,0,12,10,-3,-10,1,36,4,-13,0,-3,-4,-10,-6,-10,-14,12,7,4
den,rav,3,-10,8,0,-6,-14,7,0,13,-9,8,0,11,-9,12,1,-2,8,14,-17,5,8,-3,0,-7,-10,-10,-13,32,-3,2,-8,-10,20,8,6,-14,-17,0,-7
atl,nyg,-3,7,0,-10,1,0,0,-4,4,8,-4,-10,7,-6,0,-3,1,-6,7,5,29,4,-7,-6,15,-13,-10,8,-3,1,6,1,4,0,3,-20,18,4,-6,-4
chi,gnb,-9,-2,-6,0,5,-13,-16,9,-17,-10,28,-3,0,-1,-10,-16,18,-20,11,-5,4,-3,0,-9,-13,15,1,-3,8,-6,1,-8,7,-3,19,1,4,7,5,4
cle,was,7,-16,-3,-6,-3,-9,-3,0,-8,2,-16,-17,-10,-6,11,1,4,18,-7,0,8,5,-6,-7,15,8,8,-17,-10,-2,-11,4,0,4,15,3,-6,1,1,-1
jax,mia,-13,-6,-5,11,1,-4,14,20,-13,4,-9,8,-8,1,0,3,-20,18,-13,4,-10,4,-7,0,1,-2,-9,-4,-20,14,-3,0,7,-14,-6,-9,-6,-10,-2,1
tam,nor,-2,0,0,8,0,1,4,-2,11,1,19,9,13,-6,5,12,15,-13,-1,1,4,29,-10,0,-2,8,15,-6,8,4,5,-10,-9,11,12,5,8,1,4,5
sea,buf,35,-23,0,-6,-2,1,5,-16,7,-3,1,5,-17,-10,1,0,-7,-11,-10,-4,-11,-8,11,-5,-10,-3,-4,-9,8,14,-14,-2,11,12,-4,-7,-20,22,5,29
sdg,car,11,1,-10,-3,-10,-7,0,7,1,11,8,-10,-17,-16,1,12,1,8,14,-3,7,-3,-2,4,7,-1,-2,4,-9,13,-2,-10,-1,0,-9,-4,-11,-7,5,7
crd,det,-23,35,-17,-16,-6,8,-4,0,-6,8,-20,1,-9,-2,-7,-4,-20,-6,1,-2,-3,4,10,12,8,11,-3,1,1,11,8,-9,5,1,-16,-10,3,0,-10,-3
dal,pit,-3,-4,15,10,8,15,0,-3,15,0,-10,-4,1,6,-4,-9,6,8,-5,11,1,11,0,-3,-9,-3,-13,-10,-7,-10,1,-3,4,-11,1,-6,0,3,-7,-9
rai,kan,-10,3,-6,-3,-13,11,-6,15,-3,32,9,19,3,-7,3,0,-3,0,-17,14,-16,7,4,-2,-14,-6,-17,5,-10,-7,-10,8,-7,3,-13,15,-17,-14,-3,14
